parent_code,parent_title,child_code,child_title,govuk_link
EIM23000,The benefits code: car and car,EIM23010,Car benefit: the charge to taxBetaThis part of GOV.UK is being rebuilt – find out what beta means,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim23010
EIM23000,The benefits code: car and car,EIM24000,Car benefit: calculating the cash equivalent,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim24000
EIM23000,The benefits code: car and car,EIM25500,Car fuel benefit,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim25500
EIM26100,The benefits code: beneficial,EIM26100,#NAME?,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26100
EIM26100,The benefits code: beneficial,EIM26101,Beneficial loans: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26101
EIM26100,The benefits code: beneficial,EIM26102,When a chargeable benefit arises: taxable cheap loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26102
EIM26100,The benefits code: beneficial,EIM26103,Amount chargeable: the cash equivalent,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26103
EIM26100,The benefits code: beneficial,EIM26104,Amount of the official rate,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26104
EIM26100,The benefits code: beneficial,EIM26105,Loans in foreign currencies,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26105
EIM26100,The benefits code: beneficial,EIM26106,Official rates for certain foreign currencies,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26106
EIM26100,The benefits code: beneficial,EIM26107,When to use the sterling official rate and when a foreign,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26107
EIM26100,The benefits code: beneficial,EIM26108,Meaning of loan,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26108
EIM26100,The benefits code: beneficial,EIM26109,Identifying the loan,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26109
EIM26100,The benefits code: beneficial,EIM26110,Meaning of making a loan: loan made by third party -,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26110
EIM26100,The benefits code: beneficial,EIM26111,Loans taken over from another person,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26111
EIM26100,The benefits code: beneficial,EIM26112,Meaning of relative,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26112
EIM26100,The benefits code: beneficial,EIM26113,Meaning of employment-related loan,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26113
EIM26100,The benefits code: beneficial,EIM26114,Exception where loan made by an individual,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26114
EIM26100,The benefits code: beneficial,EIM26115,Exception where loan made by an individual: continued,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26115
EIM26100,The benefits code: beneficial,EIM26116,Loans released or written off,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26116
EIM26100,The benefits code: beneficial,EIM26130,Examples,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26130
EIM26100,The benefits code: beneficial,EIM26132,Exemptions: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26132
EIM26100,The benefits code: beneficial,EIM26135,Exemptions: contrasting treatment where some or part,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26135
EIM26100,The benefits code: beneficial,EIM26136,Exemptions: fully qualifying loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26136
EIM26100,The benefits code: beneficial,EIM26137,Exemptions: qualifying and non-qualifying loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26137
EIM26100,The benefits code: beneficial,EIM26140,Exemptions: small loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26140
EIM26100,The benefits code: beneficial,EIM26142,Exemptions: small loans: example,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26142
EIM26100,The benefits code: beneficial,EIM26145,Exemptions: small non-qualifying loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26145
EIM26100,The benefits code: beneficial,EIM26146,Exemptions: small non-qualifying loans: example,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26146
EIM26100,The benefits code: beneficial,EIM26150,Exemptions: no benefit derived from loan to relative,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26150
EIM26100,The benefits code: beneficial,EIM26152,Exemptions: loans for fixed periods at fixed interest,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26152
EIM26100,The benefits code: beneficial,EIM26153,Exemptions: loans for fixed periods at fixed interest:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26153
EIM26100,The benefits code: beneficial,EIM26155,Advances of expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26155
EIM26100,The benefits code: beneficial,EIM26156,Advances of expenses: consequences,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26156
EIM26100,The benefits code: beneficial,EIM26158,Exemption for commercial loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26158
EIM26100,The benefits code: beneficial,EIM26159,Exemption for commercial loans: what are comparable,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26159
EIM26100,The benefits code: beneficial,EIM26160,Exemption for commercial loans: meaning of substantial,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26160
EIM26100,The benefits code: beneficial,EIM26162,Exemption for commercial loans: meaning of at or about,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26162
EIM26100,The benefits code: beneficial,EIM26164,Exemption for commercial loans: meaning of members,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26164
EIM26100,The benefits code: beneficial,EIM26170,Exemption for loans varied onto commercial terms,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26170
EIM26100,The benefits code: beneficial,EIM26171,Exemption for loans varied onto commercial terms:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26171
EIM26100,The benefits code: beneficial,EIM26175,Exemption for loans varied onto commercial terms:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26175
EIM26100,The benefits code: beneficial,EIM26176,Exemption for loans varied onto commercial terms:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26176
EIM26100,The benefits code: beneficial,EIM26180,Aggregation of loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26180
EIM26100,The benefits code: beneficial,EIM26190,Aggregation of loans: continued,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26190
EIM26100,The benefits code: beneficial,EIM26192,Elections for aggregation,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26192
EIM26100,The benefits code: beneficial,EIM26198,When may balances be netted off,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26198
EIM26100,The benefits code: beneficial,EIM26200,Cash equivalent: the averaging and the precise method,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26200
EIM26100,The benefits code: beneficial,EIM26210,The averaging method,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26210
EIM26100,The benefits code: beneficial,EIM26212,Meaning of maximum balance on a day,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26212
EIM26100,The benefits code: beneficial,EIM26215,Averaging method: step by step,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26215
EIM26100,The benefits code: beneficial,EIM26217,"Number of whole months01/10/2025, 21:01 EIM26100 - The benefits code: beneficial loans: contents - HMRC internal manual - GOV.UK",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26217
EIM26100,The benefits code: beneficial,EIM26220,The average official rate,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26220
EIM26100,The benefits code: beneficial,EIM26221,Example of calculation of cash equivalent using the,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26221
EIM26100,The benefits code: beneficial,EIM26225,When to use the averaging method,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26225
EIM26100,The benefits code: beneficial,EIM26230,The precise method,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26230
EIM26100,The benefits code: beneficial,EIM26231,Precise method: step by step,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26231
EIM26100,The benefits code: beneficial,EIM26235,Formula for the precise method,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26235
EIM26100,The benefits code: beneficial,EIM26240,Election for the precise method,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26240
EIM26100,The benefits code: beneficial,EIM26242,Election for the precise method: time limit for election,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26242
EIM26100,The benefits code: beneficial,EIM26245,Precise method: consulting an Inspector,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26245
EIM26100,The benefits code: beneficial,EIM26250,Cash equivalent: what interest paid is taken into account,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26250
EIM26100,The benefits code: beneficial,EIM26251,Cash equivalent: what interest is taken into account:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26251
EIM26100,The benefits code: beneficial,EIM26252,Cash equivalent: interest paid half yearly,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26252
EIM26100,The benefits code: beneficial,EIM26253,Cash equivalent: interest paid half yearly: example,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26253
EIM26100,The benefits code: beneficial,EIM26255,Cash equivalent: interest paid after assessment final,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26255
EIM26100,The benefits code: beneficial,EIM26257,Cash equivalent: late interest payments: doubts about,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26257
EIM26100,The benefits code: beneficial,EIM26258,Late interest payments: action before listing appeal,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26258
EIM26100,The benefits code: beneficial,EIM26260,Order of repayment of successive loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26260
EIM26100,The benefits code: beneficial,EIM26261,Order of repayment of successive loans: rule in,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26261
EIM26100,The benefits code: beneficial,EIM26270,Cash equivalent of loan treated as interest paid,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26270
EIM26100,The benefits code: beneficial,EIM26280,Apportionment of cash equivalent of joint and several,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26280
EIM26100,The benefits code: beneficial,EIM26300,List of examples,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26300
EIM26100,The benefits code: beneficial,EIM26311,Example of steadily reducing cheap loan,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26311
EIM26100,The benefits code: beneficial,EIM26312,Example of a fluctuating cheap loan account,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26312
EIM26100,The benefits code: beneficial,EIM26313,Example of where an Inspector should elect for the,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26313
EIM26100,The benefits code: beneficial,EIM26314,Example of some loans subject to aggregation and,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26314
EIM26100,The benefits code: beneficial,EIM26500,Interaction between employment income and other tax,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26500
EIM26100,The benefits code: beneficial,EIM26505,Interaction between employment income and other tax,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26505
EIM26100,The benefits code: beneficial,EIM26510,Interaction between employment income and other tax,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26510
EIM26100,The benefits code: beneficial,EIM26515,Alternative finance arrangements - Islamic finance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26515
EIM26100,The benefits code: beneficial,EIM26520,Loans made by superannuation funds,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim26520
EIM30000,The benefits code:,EIM30000,- The benefits code:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim30000
EIM30000,The benefits code:,EIM30001,Scholarships: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim30001
EIM30000,The benefits code:,EIM30002,Extended meaning of 'by reason of the employment',https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim30002
EIM30000,The benefits code:,EIM30003,The amount of the chargeable benefitBetaThis part of GOV.UK is being rebuilt – find out what beta means,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim30003
EIM30000,The benefits code:,EIM30004,Fortuitous scholarship awards do not give rise to a,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim30004
